id,flood_id,country,event_location,event_dates,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,impact_term_hits,location_term_hits,word_count,label,notes
33,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/vida-actual/turismo-verde-montevideo-isla-flores.html,Turismo verde en Montevideo | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"VIDA DETRÁS DEL CEMENTO Turismo verde en Montevideo Recorridas por humedales, cañadas y arroyos, visita a frutales y excursión a la Isla de Flores. Son pocos los que asocian el eco turismo y el agro turismo con Montevideo, pero la capital del país, al igual que varios departamentos del interior, también tiene opciones de ese tipo para disfrutar. En Melilla, al noroeste de Montevideo, se encuentra ""Al final del Humedal"", iniciativa que funciona en el establecimiento frutícola ""La Macarena"" en Camino Paja Brava 1915, a 30 minutos del centro de la ciudad. Desde 2011 ese establecimiento productivo…",pipeline_boundary,2,0,3,783,0,
34,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,http://www.pbs.org/newshour/bb/news-wrap-white-house-considering-yazidi-rescue-measures/,News Wrap: White House considering Yazidi rescue measures | PBS NewsHour,"News Wrap: White House considering Yazidi rescue measures [Sorry, the video for this story has expired, but you can still read the transcript below. ] JUDY WOODRUFF: The United States moved closer today to new moves to rescue thousands of Yazidi refugees in Northern Iraq. They’re trapped on a mountain, surrounded by fighters of the Islamic State group. The U.S. military is already airdropping supplies, and 130 American advisers have arrived to assess things. Today, Deputy National Security Adviser Ben Rhodes said the president is awaiting their recommendations. BEN RHODES, Deputy National Secu…",pipeline_yes,3,5,5,1229,0,
35,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/informacion/chavistas-evaluan-renuncia-maduro-solucion.html,Chavistas evalúan la renuncia de Maduro como solución a la crisis | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"VENEZUELA Chavistas evalúan la renuncia de Maduro como solución a la crisis Un exviceministro de Planificación exhortó al PSUV a pedir la destitución del presidente venezolano. Desde la primera semana de enero, el Consejo de Partidos del Polo Patriótico (coalición de movimientos izquierdistas que apoyan la revolución bolivariana) no se reúne con el presidente venezolano Nicolás Maduro ni con la cúpula del PSUV. Sin embargo, ello no ha sido impedimento para que los 11 partidos principales de la alianza debatan la crisis política y económica y hagan críticas a lo que vislumbran como un eventual …",pipeline_no,1,0,1,998,0,
36,258,Costa Rica,"Guanacaste, Puntarenas",2024-11-12 → 2024-11-26,spa,https://www.elfinancierocr.com/economia-y-politica/instituciones-publicas-no-trabajaran-este-jueves-y-viernes-por-impacto-de-tormenta-nate/6ZI53TOWC5CRBKBJSWJPJDK4HQ/story/,Instituciones públicas no trabajarán este jueves y viernes por impacto de tormenta Nate | El Financiero,"El impacto de la depresión tropical #16, que se convirtió en la tormenta Nate, ya dejó seis personas fallecidas y al menos seis desaparacidos. El Gobierno decretó asueto para el sector público este jueves 5 y viernes 6 de octubre, debido a que se prevé un incremento en las lluvias durante las próximas horas. El Ejecutivo también decretó estado de emergencia nacional en todo el país por los fuertes aguaceros que azotan el territorio nacional. El asueto implica que las instituciones públicas no trabajarán durante estos días. Solo laborarán cuerpos de atención de emergencias, servicios esenciales…",pipeline_yes,2,2,3,918,1,
37,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/1092160-intendencia-de-montevideo-exigira-nuevas-pruebas-practicas-para-obtener-licencia-de-conductor,Intendencia de Montevideo exigirá nuevas pruebas prácticas para obtener licencia de conductor - Noticias Uruguay LARED21,"Autoridades de la División Tránsito de la comuna capitalina se reunieron con los instructores de las diferentes academias privadas de choferes de Montevideo para informarles acerca de las nuevas pruebas prácticas que se exigirán a partir del lunes. Las maniobras que deberán realizar los aspirantes a conductores serán “excluyentes”, es decir que sino la supera “perderá el examen y no tendrá la oportunidad realizar la prueba de conducción del vehículo en la vía pública. Según informó Subrayado, la “prueba principal” será la de manejo en “zig-zag” entre conos alineados, la cual se realizará en la…",pipeline_boundary,2,0,2,309,0,
38,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.informador.mx/Cultura/Fue-inaugurada-la-muestra-Mudanzas-migraciones-multiples-20091112-0039.html,Fue inaugurada la muestra ´´Mudanzas: migraciones múltiples´´ | El Informador,"CIUDAD DE MÉXICO.- ""Mudanzas: migraciones múltiples"", obra de artistas de origen tzotzil, tzeltal, chol, zapoteca, zoque, mixteco, chatino y mestizo, fue inaugurada hoy en el Claustro de Sor Juana, en esta ciudad. Se trata de una exposición de fotógrafas que documentan su propio viaje, desplazamiento y ritual de paso y que estará abierta hasta el 16 de enero de 2010. El catálogo referente a la muestra contiene textos de Lucero González y Sandra Lorenzano. La Universidad del Claustro de Sor Juana refuerza así su vocación de abrir espacios para artistas emergentes, y para propuestas artísticas q…",pipeline_no,1,0,2,714,0,
39,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elobservador.com.uy/nuevos-vientos-ahora-buscan-recortar-el-gasto-n243080,"Nuevos vientos, ahora buscan recortar el gasto","Hay un convencimiento general en el gobierno de que hay que recortar el gasto, no el social, pero (sí) el gasto público”, aseguró ayer a El Observador una fuente del gobierno cercana al presidente, José Mujica. La discusión en la interna del Frente Amplio sobre qué medidas tomar para alinear la meta del déficit para este año a 1,4% del PIB desde el 2,8% actual –en la antesala de la última Rendición de Cuentas del período que puede elevar el gasto público–, cobró fuerza en las últimas horas, luego de que el jefe de la Asesoría Macroeconómica, Andrés Masoller, manejara el pasado martes la posibi…",pipeline_boundary,2,0,1,979,0,
40,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,eng,https://www.theyucatantimes.com/2017/11/starfish-display-amazing-features-in-peninsula-waters/,Starfish display amazing features in Peninsula waters – The Yucatan Times,"It is important not to buy dry starfish or handicrafts made from them. It is best to enjoy them in their natural environment…. QUINTANA ROO — Undoubtedly one of the strangest animals in both its behavior and physiology is the starfish. There are just over 1900 species of this animal that are distributed around the world. They can live from the intertidal zone to 6,000 meters deep exclusively in marine waters. Each one has characteristics totally different from each other. The most common species in Quintana Roo, the star cushion (Oreaster reticulatus), measures from 30cm up to 50cm from tip to…",pipeline_no,2,3,1,645,0,
41,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.uypress.net/uc_12145_1.html,Grupo argentino compra diario en Uruguay -- uy.press / Agencia uruguaya de noticias,"Sin confirmación, la venta sería del conjunto multimedia que incluye la radio 1410 AM Libre y de la televisora por cable TV Libre. El grupo ICK es el mayor propietario de medios de comunicación de Santiago del Estero: es el accionista mayoritario y controla el canal 7 de televisión abierta en esta ciudad con 31 repetidoras en toda la provincia, es el único propietario de las radios en frecuencia modulada (FM): LRK-344 Radio Meridiano y LRK-342 Radio Panorama con 10 repetidoras que cubren toda la provincia. Ambas radios ocupan el primer lugar en audiencia en Santiago del Estero, del Diario Pano…",pipeline_boundary,2,0,2,610,0,
42,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/noticias/2020/11/se-refugian-en-carretera-ante-creciente-del-grijalva/,"Se refugian en carretera, ante creciente del Grijalva | Chiapasparalelo","Se refugian en carretera, ante creciente del Grijalva Damnificados de las lluvias en Tabasco levantan casas provisionales en la carretera; este domingo recibieron despensas del gobierno federal. Los brigadistas tardaron más de tres horas en entregarlas porque llevaban la encomienda presidencial es que el reparto fuera casa por casa #AlianzadeMedios | Por Carlos Marí de Pie de Página Fotos: Carlos Marí CENTRO, TABASCO- Quedaron aislados por el desbordamiento del río Grijalva. Son cientos de habitantes de las rancherías de Acachapan y Colmena, que se encuentran refugiados sobre una carretera que…",pipeline_yes,10,5,1,892,1,
43,250,United States of America,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",2016-08-09 → 2016-08-16,eng,https://www.propublica.org/article/debt-collection-lawsuits-squeeze-black-neighborhoods,The Color of Debt: How Collection Suits Squeeze Black Neighborhoods - ProPublica,"Reporter Paul Kiel was featured in a segment of the radio program This American Life. Listen to the story of how racial disparities in debt collection lawsuits impacted an entire neighborhood. On a recent Saturday afternoon, the mayor of Jennings, a St. Louis suburb of about 15,000, settled in before a computer in the empty city council chambers. Yolonda Fountain Henderson, 50, was elected last spring as the city’s first black mayor. On the screen was a list of every debt collection lawsuit against a resident of her city, at least 4,500 in just five years. Henderson asked to see her own street…",pipeline_yes,2,1,7,5645,0,
44,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/noticias/nacional/2018/11/la-carambola-electoral-que-las-caravanas-de-migrantes-provocan-en-estados-unidos/,La “carambola electoral” que las caravanas de migrantes provocan en Estados Unidos | Chiapasparalelo,"La “carambola electoral” que las caravanas de migrantes provocan en Estados Unidos El presidente Donald Trump aprovechó las imágenes de miles de migrantes que cruzan México para reanimar su decaída campaña electoral. Las votaciones intermedias de este 6 de noviembre son decisivas para la anhelada reelección del magnate. Texto: Alberto Nájar Fotos: Sitio web de la Casa Blanca Es un efecto inesperado de las caravanas de migrantes: Las imágenes con miles de personas que cruzaron el río Suchiate, en las carreteras o al descansar en albergues se convirtieron en efectivo eslogan en la campaña del pr…",pipeline_yes,2,1,2,984,0,
45,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,https://www.propublica.org/article/bp-accidents-past-and-present,Furious Growth and Cost Cuts Led To BP Accidents Past and Present - ProPublica,"Furious Growth and Cost Cuts Led To BP Accidents Past and Present An EPA attorney tried for 12 years to make oil giant BP operate safely. Now, recently retired, she says BP should be banned from doing business with the U.S. government. A ProPublica and PBS FRONTLINE investigation. Update, July 2, 2015: The oil giant BP has agreed to pay nearly $19 billion to settle civil cases brought against it by states and the federal government following its role in the 2010 oil spill in the Gulf of Mexico, the worst environmental disaster in U.S. history. The settlement largely puts the legal ordeal of Gu…",pipeline_yes,2,9,5,8359,0,
46,248,United States of America,"East and West Canton (Van Zandt county) (Texas); Kampville (St Charles) (Missouri); Logan, Marion, Miles Station (Macoupin), Sumner (Lawrence), Pawnee (Sangamon) (Illinois); Natural Dam (Crawford), Mississipi, Clay (Arkansas); Oak ridge (Morehouse) (Louisiana) ; Labette (Kansas); Cameron (Le Flore) (Oklahoma); Goshen (Oldham) (Kentucky) ; Ohio; Pennsylvania; West Virginia ; Mississipi ; Alabama ; Tennesse ; Indiana",2017-04-28 → 2017-05-01,eng,http://www.denverpost.com/2006/08/27/a-year-after-katrina-mississippi/,A Year After Katrina: Mississippi – The Denver Post,"Pass Christian, Miss. – Scars left by the fury of Hurricane Katrina are etched along U.S. Highway 90, Mississippi’s once-scenic coastal roadway. Only foundation slabs of homes, condos and beachfront shops remain just off the highway. The coast is deserted, and the few inhabitants are volunteers, random beachgoers and a smattering of residents living in temporary trailers. “I’m the only house standing. It’s lonely. All of my friends are gone, dead or just gone,” says Anna Maria De La Ie, while flicking her lighter as she lights a cigarette. “It’s pitiful here.” Twelve casinos along the Gulf Coa…",pipeline_yes,2,6,7,1625,1,
