"id","flood_id","country","event_location","event_date","language_detected","url","domain","page_title","text_snippet","pipeline_prediction","flood_term_hits","impact_term_hits","location_term_hits","word_count","label","notes"
"36","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://colombiacheck.com/chequeos/federico-gutierrez","colombiacheck.com","Federico Gutiérrez | ColombiaCheck","Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Chequeo Múltiple Federico ‘Fico’ Gutiérrez fue concejal de Medellín en dos periodos consecutivos (2004-2007 y 2008-2011). Después aspiró a la Alcaldía de Medellín con el aval del partido de la U en 2011, pero no ganó. En 2015 volvió a aspirar por el Movimiento Creemos por firmas y le ganó al candidato del Centro Democrático, Juan Carlos Vélez. Durante la Alcaldía su principal bandera fue la seguridad, basada en capturas de cabecillas de organizaciones criminal…","pipeline_boundary","3","","1","8260","0",""
"37","2","Brazil","Bahia state","2022-11-29","por","https://brasil.elpais.com/brasil/2015/08/31/opinion/1441035388_761260.html","brasil.elpais.com","Eliane Brum: Um negro em eterno exílio | Opinião | EL PAÍS Brasil","Aos 22 anos, Carlos Moore já tinha vivido mais do que a maioria das pessoas numa existência inteira. Já tinha conhecido a fome e a violência na pequena cidade cubana onde nasceu, já tinha desejado não ser preto e se esforçado por alisar o cabelo, clarear a pele com produtos arriscados e desachatar o nariz com prendedores, já tinha emigrado para os Estados Unidos e descoberto a luta pelos direitos civis, já tinha se apaixonado por Patrice Lumumba, o célebre líder congolês, e planejado um atentado ao consulado belga em Nova York para vingar-se de seu assassinato, já tinha se encantado com a revo…","pipeline_yes","2","3.0","1","11672","0"," [auto-relabeled: no flood keywords]"
"38","2","Brazil","Bahia state","2022-11-29","por","https://pleno.news/brasil/cidades/saiba-como-ajudar-as-pessoas-afetadas-pelas-chuvas-na-bahia.html","pleno.news","Saiba como ajudar as pessoas afetadas pelas chuvas na Bahia | Brasil | Pleno.News","Paulo Moura - 27/12/2021 10h59 | atualizado em 28/12/2021 16h50 As prefeituras de cidades na Bahia que foram afetadas pelas fortes chuvas das últimas semanas decidiram iniciar campanhas de arrecadação em prol das famílias atingidas pelas tempestades. Nas redes sociais, as administrações das cidades de Mutuípe, Itambé, Itabuna, Jequié e Santa Cruz da Vitória compartilharam formas de ajudar os mais afetados pelos temporais. Em Mutuípe, a prefeitura criou uma campanha para arrecadar alimentos, colchões, roupas e cobertores. As doações poderão ser realizadas na escola Lídio Santos, no Centro da ci…","pipeline_yes","3","4.0","1","477","1",""
"39","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.rcnradio.com/bogota/aguacero-en-bogota-causo-desbordamiento-de-una-quebrada-en-usme","rcnradio.com","Emergencia en Usme por el desbordamiento de una quebrada | RCN Radio","El Cuerpo de Bomberos de Bogotá reveló que el fuerte aguacero que cayó en la ciudad este domingo causó varias emergencias en el norte y sur de la capital del país, como el desbordamiento de una quebrada y la caída de varios árboles. El director del organismo de socorro, Diego Moreno, manifestó que el hecho más grave se registró en zona rural de Usme en la vereda Curuvital donde se desbordó una quebrada afectando ocho viviendas, cultivos y ganado. Lea además: Tormenta Iota ha dejado 155.000 damnificados en Cartagena ""Estamos haciendo la valoración de las personas damnificadas y hemos activado c…","pipeline_yes","7","2.0","1","309","1",""
"40","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://orangeleader.com/2016/04/07/sisters-make-the-case-for-local-volunteers/","orangeleader.com","Sisters make the case for local volunteers | Orange Leader","Sisters make the case for local volunteers Published 10:55 am Thursday, April 7, 2016 By MaryJane Mudd American Red Cross ORANGE — Becky Ledford stood up straight and looked into the camera. “Once the trucks pull out of Southeast Texas and the guts and glory and all the bells and whistles are gone, the American Red Cross will still be here,” said the Orange, Texas resident. “Let’s rally around each other and volunteer because flood recovery will go on for a long time.” Trending Ledford, an administrator for CHRISTUS Southeast Texas, has also been a longtime Red Cross volunteer. Becky’s sister,…","pipeline_yes","2","2.0","4","459","1",""
"41","4","Panama","El Cacao, Tonosí Centro, El Manantial, Pueblo Nuevo, La Nestlé, La Rabelo, El Bado, Bongo, and Villa Bonita (Los Santos province); Corinth, Bois drorange, and Grande Riviere in Gros Islet Districts (Herrera province)","2022-11-18","spa","https://www.tvn-2.com/contenido-exclusivo/catastrofes-aumento-millonarias-perdidas-agricultura-economia-fao-cambio-climatico_1_1042402.html","tvn-2.com","Los desastres van en aumento y causan millonarias pérdidas a la agricultura - Contenido Exclusivo | TVN Panamá","Plaga de langostas, inundaciones, ciclones, granizadas, enfermedades de animales y sequías son algunas de las catástrofes y riesgos naturales experimentados en los primeros meses del año 2020, que significaron un duro golpe para los agricultores en medio de la pandemia. Un informe de la Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO), presentado el jueves 18 de marzo, revela que las catástrofes están afectando de forma importante los sistemas alimentarios del planeta, y lo peor es que surgen nuevos riesgos naturales, que provocan daño a la economía y socaban la …","pipeline_yes","2","4.0","2","1088","1",""
"42","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/boletim-de-impactos-de-extremos-de-origem-hidro-geo-climatico-em-atividades-estrategicas-para-o-brasil-08102021/","2.cemaden.gov.br","Boletim de Impactos de Extremos de Origem Hidro-Geo-Climático em Atividades Estratégicas para o Brasil – 08/10/2021 – Cemaden","SUMÁRIO A presente edição do Boletim Mensal de Impactos de Extremos de Origem Hidro-Geo-Climático em Atividades Estratégicas para o Brasil, elaborado pelo Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden), unidade de pesquisa do Ministério de Ciência, Tecnologia e Inovações (MCTI), apresenta: (a) a avaliação das ocorrências e alertas para desastres naturais de origem hidro-geo-climático (inundações, enxurradas e movimento de massa) para o mês de setembro de 2021, e (b) o diagnóstico e cenários dos extremos pluviométricos (secas e inundações) e seus impactos em diferent…","pipeline_yes","13","2.0","1","2532","1",""
"43","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.eluniversal.com.co/colombia/norte-de-santander-de-las-regiones-mas-afectadas-por-las-lluvias-JA5763586","eluniversal.com.co","Norte de Santander, de las regiones más afectadas por las lluvias | EL UNIVERSAL - Cartagena","Colombia Norte de Santander, de las regiones más afectadas por las lluvias El Instituto de Hidrología, Meteorología y Estudios Ambientales (Ideam) pronostica que la temporada de lluvias se extenderá hasta febrero del 2022. Con la llegada de la segunda mitad de noviembre se cumplieron dos meses desde que inició oficialmente la segunda temporada de lluvias del 2021, la cual ha tenido precipitaciones por encima de lo normal hasta en un 40% en gran parte de los departamentos Andinos, del Caribe y Pacífico. De acuerdo con el Ideam (Instituto de Hidrología, Meteorología y Estudios Ambientales), aún …","pipeline_yes","8","5.0","2","795","1",""
"44","1","Saint Lucia","Corinth, Bois drorange, and Grande Riviere (Gros Islet District)","2022-11-06","eng","https://cdema.org/virtuallibrary/index.php/charim-hbook/data-management-book/3-base-data-collection/3-3-satellite-data","cdema.org","3.3 Satellite data","3.3 Satellite data || +246 434-4880 || virtuallibrary@cdema.org || 3.3 Satellite data || Print || Email || General introduction to the earth observation data || Earth Observation (EO) data, sometimes also called Remote Sensing (RS) can provide important spatial and temporal information to monitor hazards in space and time such as flooding, landsliding, soil erosion and volcanic eruptions. EO can be described as the process of making measurements or observations without direct contact with the object being measured or observed. Thus, while in the geo-informatics context satellites often come to…","pipeline_boundary","14","","1","3557","0",""
"45","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.elespectador.com/ambiente/denuncian-la-destruccion-de-varias-hectareas-de-frailejones-en-paramo-de-boyaca-article/","elespectador.com","Denuncian la destrucción de varias hectáreas de frailejones en páramo de Boyacá | EL ESPECTADOR","Varios medios de comunicación denunciaron este fin de semana la quema de varias hectáreas de frailejones en el páramo Siscunsí – Ocetá, en Boyacá. La Corporación Autónoma de Boyacá anunció que visitará la zona para calcular la magnitud de los daños ambientales y para poder identificar a los responsables del incendio. (Lea: Descubren especie de frailejón en Colombia) Este es un ecosistema estratégico para el sostenimiento y bienestar de la población de los habitantes de Monguí, Sogamoso y otros municipios aledaños. Además, de ser vital para la supervivencia y conservación de algunas especies na…","pipeline_boundary","2","","1","387","0",""
"46","2","Brazil","Bahia state","2022-11-29","por","https://metsul.com/ciclone-se-forma-na-costa-do-sul-do-brasil-e-provoca-calamidade-na-bahia/","metsul.com","Ciclone se forma na costa do Sul do Brasil e provoca calamidade na Bahia","Um ciclone extratropical se intensifica no Oceano Atlântico na altura da costa do Sul do Brasil. O sistema está neste momento, no começo da noite desta quinta-feira, nas coordenadas 32ºS e 40º W com pressão mínima central de 1.002 hPa. Desde o começo da semana se antecipava a formação deste sistema ciclônico na costa brasileira. O ciclone surgiu a partir de uma área de baixa pressão de 1.010 hPa na costa do Rio de Janeiro no começo desta semana e à medida que se deslocou para o Sul passou a se aprofundar em mar aberto, começando a organizar uma espiral de nuvens típica de formação ciclônica du…","pipeline_yes","3","4.0","1","603","1",""
